preset,seed,solid_probability,baseline_rho_min,raised_rho_min,raised_rho_mins,recommended_rho_min,attempted_rho_mins,n_floor_attempts,penal,probe_iters,restart,maxiter,tol,solid_count,solid_fraction,n_components,largest_component,largest_fraction_of_solid,support_to_load_patch_components,probe_r50,probe_r100,probe_r100_over_r50,probe_setup_time_s,probe_solve_time_s,probe_gpu_used_mb_after_solve,probe_cupy_pool_used_mb_after_solve,trigger,predicted_raise_floor,post_solve_fallback_triggered,detector_false_keep,solve_converged,solver_reported_converged,solve_iters,solve_final_rel_residual,selected_setup_time_s,selected_solve_time_s,selected_gpu_used_mb_after_solve,selected_cupy_pool_used_mb_after_solve,selected_cupy_pool_total_mb_after_solve,failed_ladder_setup_time_s,failed_ladder_solve_time_s,recorded_policy_time_s
cantilever_gpu_medium,53,0.35,1e-12,0.001,1e-03;1e-02,1e-12,1e-12,1,4.5,100,300,300,1e-06,22316,0.3486875,2885,13289,0.5954920236601542,0,2.1859313377254422e-07,2.1859313377254422e-07,1.0,0.024966099997982383,5.789666699994996,3862.429696,991.028736,keep,0,0,0,1,1,29,2.1859313473034914e-07,0.02876970000215806,5.398287700001674,3862.429696,991.028736,2177.98656,0.0,0.0,11.24169019999681
cantilever_gpu_medium,59,0.08,1e-12,0.001,1e-03;1e-02,0.001,1e-03,1,4.5,100,300,300,1e-06,5149,0.080453125,3929,9,0.0017479122159642648,0,0.09215631945598757,0.03272372206057254,0.35508929017288804,0.022350300001562573,19.444536199996946,3862.429696,991.028736,high_r50,1,0,0,1,1,122,9.665479551986809e-07,0.02130389999365434,19.28760159999365,3862.429696,991.028736,2177.98656,0.0,0.0,38.77579199998581
cantilever_gpu_medium,59,0.1,1e-12,0.001,1e-03;1e-02,0.001,1e-03,1,4.5,100,300,300,1e-06,6433,0.100515625,4556,11,0.001709933157158402,0,0.19947120968163004,0.08624200752934515,0.4323531584682993,0.022009000000252854,17.97001409999939,3862.429696,991.028736,high_r50,1,0,0,1,1,124,7.002995751810362e-07,0.020617599999241065,19.582524500001455,3862.429696,991.028736,2177.98656,0.0,0.0,37.59516520000034
cantilever_gpu_medium,59,0.12,1e-12,0.001,1e-03;1e-02,0.001,1e-03,1,4.5,100,300,300,1e-06,7729,0.120765625,4997,15,0.0019407426575236125,0,0.2103385022954069,0.20972245762112035,0.9970711749510256,0.022820800004410557,18.39001549999375,3862.429696,991.028736,high_r50,1,0,0,1,1,119,6.47296130167694e-07,0.02078579999943031,19.17054360000475,3862.429696,991.028736,2177.98656,0.0,0.0,37.60416570000234
cantilever_gpu_medium,59,0.15,1e-12,0.001,1e-03;1e-02,0.001,1e-03,1,4.5,100,300,300,1e-06,9617,0.150265625,5477,18,0.001871685556826453,0,0.43110727355867223,0.22674104728296413,0.5259504100018517,0.022307900006126147,18.03633670000272,3862.429696,991.028736,high_r50,1,0,0,1,1,100,8.562809953816219e-07,0.024169900003471412,16.746757900000375,3862.429696,991.028736,2177.98656,0.0,0.0,34.829572400012694
cantilever_gpu_medium,59,0.18,1e-12,0.001,1e-03;1e-02,0.001,1e-03,1,4.5,100,300,300,1e-06,11542,0.18034375,5594,25,0.002166002425922717,0,0.3854793028124072,0.20676704984631336,0.536389498314871,0.020650899998145178,20.70873389999906,3862.429696,991.028736,high_r50,1,0,0,1,1,79,7.419816319945895e-07,0.020622899995942134,12.498236400002497,3862.429696,991.028736,2177.98656,0.0,0.0,33.248244099995645
cantilever_gpu_medium,59,0.2,1e-12,0.001,1e-03;1e-02,0.001,1e-03,1,4.5,100,300,300,1e-06,12820,0.2003125,5521,50,0.0039001560062402497,0,0.36713309047364145,0.17536199811800463,0.477652390014119,0.021345399996789638,18.06906319999689,3862.429696,991.028736,high_r50,1,0,0,1,1,67,7.498168514904843e-07,0.022364199998264667,10.43376829999761,3862.429696,991.028736,2177.98656,0.0,0.0,28.546541099989554
cantilever_gpu_medium,59,0.25,1e-12,0.001,1e-03;1e-02,0.001,1e-03,1,4.5,100,300,300,1e-06,16030,0.25046875,4998,213,0.013287585776668746,0,0.20523934999612709,0.00027512922075241677,0.0013405286109004367,0.021512500003154855,18.33127080000122,3862.429696,991.028736,high_r50,1,0,0,1,1,46,4.014197724819395e-07,0.02063810000254307,7.197878099999798,3862.429696,991.028736,2177.98656,0.0,0.0,25.571299500006717
cantilever_gpu_medium,59,0.3,1e-12,0.001,1e-03;1e-02,0.001,1e-12;1e-03,2,4.5,100,300,300,1e-06,19109,0.298578125,4045,1250,0.06541420273169711,0,0.00882321931127158,6.056555658670493e-06,0.0006864337658402416,0.0220296999978018,18.65281590000086,3862.429696,991.028736,keep,0,1,1,1,1,34,7.225182302372595e-07,0.024145999996108003,6.196218900004169,3862.429696,991.028736,2177.98656,0.0210642000020016,28.88311750000139,53.79939220000233
cantilever_gpu_medium,59,0.35,1e-12,0.001,1e-03;1e-02,1e-12,1e-12,1,4.5,100,300,300,1e-06,22357,0.349328125,2781,13854,0.619671691192915,0,9.264108775482193e-07,9.264108775482193e-07,1.0,0.022509499998704996,5.102902099999483,3862.429696,991.028736,keep,0,0,0,1,1,27,9.264108815313804e-07,0.024434800005110446,5.177505399995425,3862.429696,991.028736,2177.98656,0.0,0.0,10.327351799998723
cantilever_gpu_medium,61,0.08,1e-12,0.001,1e-03;1e-02,0.001,1e-03,1,4.5,100,300,300,1e-06,5057,0.079015625,3974,10,0.0019774569903104606,0,0.049580897583939736,0.02162414951847531,0.43613872624766303,0.02322460000141291,19.573605300000054,3862.429696,991.028736,high_r50,1,0,0,1,1,122,9.977028898349682e-07,0.023527400000602938,22.023876599996584,3862.429696,991.028736,2177.98656,0.0,0.0,41.64423389999865
cantilever_gpu_medium,61,0.1,1e-12,0.001,1e-03;1e-02,0.001,1e-03,1,4.5,100,300,300,1e-06,6302,0.09846875,4612,10,0.0015867978419549348,0,0.11559356452127098,0.07567848516569677,0.654694623174898,0.027985200002149213,19.966521700000158,3862.429696,991.028736,high_r50,1,0,0,1,1,125,8.983400285915448e-07,0.02070149999781279,20.96862549999787,3862.429696,991.028736,2177.98656,0.0,0.0,40.98383389999799
cantilever_gpu_medium,61,0.12,1e-12,0.001,1e-03;1e-02,0.001,1e-03,1,4.5,100,300,300,1e-06,7616,0.119,5157,12,0.0015756302521008404,0,0.2651918449087611,0.2048615892052744,0.7725033523401021,0.02119920000404818,18.26822369999718,3862.429696,991.028736,high_r50,1,0,0,1,1,120,7.687815936205664e-07,0.021062799998617265,19.094439799999236,3862.429696,991.028736,2177.98656,0.0,0.0,37.40492549999908
cantilever_gpu_medium,61,0.15,1e-12,0.001,1e-03;1e-02,0.001,1e-03,1,4.5,100,300,300,1e-06,9511,0.148609375,5580,21,0.0022079697192724213,0,0.18539823262446214,0.18520492501606636,0.9989573384510771,0.020938900001056027,18.212363200000254,3862.429696,991.028736,high_r50,1,0,0,1,1,103,8.231180636789558e-07,0.02116500000556698,16.659473299994715,3862.429696,991.028736,2177.98656,0.0,0.0,34.91394040000159
cantilever_gpu_medium,61,0.18,1e-12,0.001,1e-03;1e-02,1e-12,1e-12,1,4.5,100,300,300,1e-06,11461,0.179078125,5750,38,0.003315592007678213,0,0.002722419204051904,0.0003806724264912936,0.13982873244675947,0.021604599998681806,18.88328950000141,3862.429696,991.028736,keep,0,0,0,1,1,246,9.533759849334812e-07,0.02303369999572169,49.101341200002935,3862.429696,991.028736,2177.98656,0.0,0.0,68.02926899999875
cantilever_gpu_medium,61,0.2,1e-12,0.001,1e-03;1e-02,1e-12,1e-12,1,4.5,100,300,300,1e-06,12673,0.198015625,5728,41,0.0032352244930166497,0,0.0006596309392341101,0.00016871634295474977,0.25577384704035316,0.026722300004621502,18.71636430000217,3862.429696,991.028736,keep,0,0,0,1,1,148,9.991226429873144e-07,0.02445600000646664,27.47607109999808,3862.429696,991.028736,2177.98656,0.0,0.0,46.24361370001134
cantilever_gpu_medium,61,0.25,1e-12,0.001,1e-03;1e-02,1e-12,1e-12,1,4.5,100,300,300,1e-06,15851,0.247671875,5233,113,0.007128887767333291,0,6.329309076869794e-06,7.655469768944401e-07,0.12095269287639954,0.02114609999989625,9.538281100001768,3862.429696,991.028736,keep,0,0,0,1,1,53,7.655469769628161e-07,0.020397499996761326,9.51373190000595,3862.429696,991.028736,2177.98656,0.0,0.0,19.093556600004376
cantilever_gpu_medium,61,0.3,1e-12,0.001,1e-03;1e-02,1e-12,1e-12,1,4.5,100,300,300,1e-06,19071,0.297984375,4100,541,0.02836767867442714,0,3.8614938895711097e-07,3.8614938895711097e-07,1.0,0.02426749999722233,6.365025099999912,3862.429696,991.028736,keep,0,0,0,1,1,36,3.861493879522752e-07,0.02017599999817321,6.394074699994235,3862.429696,991.028736,2177.98656,0.0,0.0,12.803543299989542
cantilever_gpu_medium,61,0.35,1e-12,0.001,1e-03;1e-02,1e-12,1e-12,1,4.5,100,300,300,1e-06,22308,0.3485625,2842,13104,0.5874125874125874,1,2.8128502353420764e-07,2.8128502353420764e-07,1.0,0.020647099998313934,4.735816100001102,3862.429696,991.028736,keep,0,0,0,1,1,27,2.812850070016345e-07,0.023036699996737298,4.784225099996547,3862.429696,991.028736,2177.98656,0.0,0.0,9.5637249999927
cantilever_gpu_medium,67,0.08,1e-12,0.001,1e-03;1e-02,0.001,1e-03,1,4.5,100,300,300,1e-06,5175,0.080859375,4039,8,0.0015458937198067632,0,0.09180437825584234,0.033034818198575955,0.35983924542807577,0.022144099995784927,21.1392238000044,3862.429696,991.028736,high_r50,1,0,0,1,1,125,6.859685887951481e-07,0.02837590000126511,24.43714280000131,3862.429696,991.028736,2177.98656,0.0,0.0,45.62688660000276
