run_id,preset,rho_min,iteration,max_iter,compliance,grayness,used_surrogate,uncertainty,beta,change,penal,rmin,move,emin,cg_iters,vram_used_gb
cantilever_gpu_medium_rho1e-03,cantilever_gpu_medium,0.001,6,40,3.6415133105036044,0.5957242066800498,False,0.0,1.0,0.2,1.5,1.5,0.2,0.001,17,4.48193359375
cantilever_gpu_medium_rho1e-03,cantilever_gpu_medium,0.001,7,40,3.5989535508453794,0.5789994202068002,False,0.0,1.0,0.1375335175954997,1.5,1.5,0.2,0.001,16,4.48193359375
cantilever_gpu_medium_rho1e-03,cantilever_gpu_medium,0.001,8,40,3.5631549867668184,0.562743146931657,False,0.0,1.0,0.15260879515887948,1.5,1.5,0.2,0.001,14,4.48193359375
cantilever_gpu_medium_rho1e-03,cantilever_gpu_medium,0.001,9,40,3.530976228049349,0.5468159994860737,False,0.0,1.0,0.13611619440525857,1.5,1.5,0.2,0.001,15,4.48193359375
cantilever_gpu_medium_rho1e-03,cantilever_gpu_medium,0.001,10,40,3.5015928187174667,0.5314018853055467,False,0.0,1.0,0.12773328946925433,1.5,1.5,0.2,0.001,15,4.48193359375
cantilever_gpu_medium_rho1e-03,cantilever_gpu_medium,0.001,11,40,3.4746538353902063,0.5167513259903882,False,0.0,1.0,0.14344272231536637,1.5,1.5,0.2,0.001,15,4.48193359375
cantilever_gpu_medium_rho1e-03,cantilever_gpu_medium,0.001,12,40,3.4501041957020058,0.503289419211683,False,0.0,1.0,0.11613908223879732,1.5,1.5,0.2,0.001,15,4.48193359375
cantilever_gpu_medium_rho1e-03,cantilever_gpu_medium,0.001,13,40,3.427545890668816,0.4910912570179748,False,0.0,1.0,0.12777481688556835,1.5,1.5,0.2,0.001,15,4.48193359375
cantilever_gpu_medium_rho1e-03,cantilever_gpu_medium,0.001,14,40,3.4067504559122517,0.4801160028096017,False,0.0,1.0,0.12208085467790297,1.5,1.5,0.2,0.001,16,4.48193359375
cantilever_gpu_medium_rho1e-03,cantilever_gpu_medium,0.001,15,40,3.3875618294585697,0.47025440832460413,False,0.0,1.0,0.11489264753825801,1.5,1.5,0.2,0.001,16,4.48193359375
cantilever_gpu_medium_rho1e-03,cantilever_gpu_medium,0.001,16,40,3.3692376722728943,0.46082155727755436,False,0.0,4.0,0.10803479295091789,3.5,1.4,0.15,0.001,16,4.48193359375
cantilever_gpu_medium_rho1e-03,cantilever_gpu_medium,0.001,17,40,21.475818904574076,0.2716525211201351,False,0.0,4.0,0.15000000000000002,3.5,1.35,0.15,0.001,34,4.48193359375
cantilever_gpu_medium_rho1e-03,cantilever_gpu_medium,0.001,18,40,6.1009600943972755,0.35792570037191357,False,0.0,4.0,0.15000000000000002,3.5,1.35,0.15,0.001,32,4.48193359375
cantilever_gpu_medium_rho1e-03,cantilever_gpu_medium,0.001,19,40,4.2924931393114,0.2973155897253676,False,0.0,4.0,0.15000000000000002,3.5,1.35,0.15,0.001,33,4.48193359375
cantilever_gpu_medium_rho1e-03,cantilever_gpu_medium,0.001,20,40,3.5560653265188957,0.1908271799356247,False,0.0,4.0,0.15000000000000002,3.5,1.35,0.15,0.001,31,4.48193359375
cantilever_gpu_medium_rho1e-03,cantilever_gpu_medium,0.001,21,40,3.2215123218903576,0.11408197844311073,False,0.0,4.0,0.15000000000000002,3.5,1.35,0.15,0.001,32,4.48193359375
cantilever_gpu_medium_rho1e-03,cantilever_gpu_medium,0.001,22,40,3.0986774876301406,0.07464630059511058,False,0.0,4.0,0.15000000000000002,3.5,1.35,0.15,0.001,32,4.48193359375
cantilever_gpu_medium_rho1e-03,cantilever_gpu_medium,0.001,23,40,3.0491098421835185,0.05766443935199118,False,0.0,4.0,0.15000000000000002,3.5,1.35,0.15,0.001,30,4.48193359375
cantilever_gpu_medium_rho1e-03,cantilever_gpu_medium,0.001,24,40,3.0248389622634124,0.050066986132089195,False,0.0,4.0,0.15000000000000002,3.5,1.35,0.15,0.001,32,4.48193359375
cantilever_gpu_medium_rho1e-03,cantilever_gpu_medium,0.001,25,40,3.0096128428580884,0.045447590058588505,False,0.0,4.0,0.15000000000000002,3.5,1.35,0.15,0.001,32,4.48193359375
cantilever_gpu_medium_rho1e-03,cantilever_gpu_medium,0.001,26,40,2.9989617196172333,0.04253531460799071,False,0.0,4.0,0.15000000000000002,3.5,1.35,0.15,0.001,31,4.48193359375
cantilever_gpu_medium_rho1e-03,cantilever_gpu_medium,0.001,27,40,2.9909062209042174,0.04068154709276389,False,0.0,4.0,0.15000000000000002,3.5,1.35,0.15,0.001,28,4.48193359375
cantilever_gpu_medium_rho1e-03,cantilever_gpu_medium,0.001,28,40,2.9844831380593737,0.03937464551571276,False,0.0,4.0,0.15000000000000002,3.5,1.35,0.15,0.001,27,4.48193359375
cantilever_gpu_medium_rho1e-03,cantilever_gpu_medium,0.001,29,40,2.979546935590553,0.03840939479197447,False,0.0,4.0,0.15000000000000002,3.5,1.35,0.15,0.001,27,4.48193359375
cantilever_gpu_medium_rho1e-03,cantilever_gpu_medium,0.001,30,40,2.9759180918679027,0.03771049163180868,False,0.0,4.0,0.15000000000000002,3.5,1.35,0.15,0.001,26,4.48193359375
cantilever_gpu_medium_rho1e-03,cantilever_gpu_medium,0.001,31,40,2.9732473275959648,0.03721259805235605,False,0.0,4.0,0.15000000000000002,3.5,1.35,0.15,0.001,25,4.48193359375
cantilever_gpu_medium_rho1e-03,cantilever_gpu_medium,0.001,32,40,2.9711536400637883,0.03681663878191306,False,0.0,4.0,0.15000000000000002,3.5,1.35,0.15,0.001,24,4.48193359375
cantilever_gpu_medium_rho1e-03,cantilever_gpu_medium,0.001,33,40,2.9695895055559234,0.03652361154684095,False,0.0,4.0,0.15000000000000002,3.5,1.35,0.15,0.001,24,4.48193359375
cantilever_gpu_medium_rho1e-03,cantilever_gpu_medium,0.001,34,40,2.9680839507681944,0.03626698611286017,False,0.0,4.0,0.15000000000000002,3.5,1.35,0.15,0.001,24,4.48193359375
cantilever_gpu_medium_rho1e-03,cantilever_gpu_medium,0.001,35,40,2.966601410716659,0.03603616797759485,False,0.0,4.0,0.15000000000000002,3.5,1.35,0.15,0.001,24,4.48193359375
cantilever_gpu_medium_rho1e-03,cantilever_gpu_medium,0.001,36,40,2.9651619913402856,0.035818318282210104,False,0.0,4.0,0.15000000000000002,3.5,1.35,0.15,0.001,25,4.48193359375
cantilever_gpu_medium_rho1e-03,cantilever_gpu_medium,0.001,37,40,2.964019026148767,0.03562738342109586,False,0.0,4.0,0.15000000000000002,3.5,1.35,0.15,0.001,25,4.48193359375
cantilever_gpu_medium_rho1e-03,cantilever_gpu_medium,0.001,38,40,2.9631298476754453,0.03548816573473402,False,0.0,4.0,0.15000000000000002,3.5,1.35,0.15,0.001,24,4.48193359375
cantilever_gpu_medium_rho1e-03,cantilever_gpu_medium,0.001,39,40,2.9624388773031733,0.03538824454464152,False,0.0,4.0,0.15000000000000002,3.5,1.35,0.15,0.001,24,4.48193359375
cantilever_gpu_medium_rho1e-03,cantilever_gpu_medium,0.001,40,40,2.961823252276208,0.035302864392534,False,0.0,4.0,0.15000000000000002,3.5,1.35,0.15,0.001,24,4.48193359375
cantilever_gpu_medium_rho1e-02,cantilever_gpu_medium,0.01,1,40,123.67431103160358,0.8175761953973183,False,0.0,1.0,0.2,1.5,1.5,0.2,0.01,17,4.48193359375
cantilever_gpu_medium_rho1e-02,cantilever_gpu_medium,0.01,2,40,5.841312815820747,0.7715550525797583,False,0.0,1.0,0.2,1.5,1.5,0.2,0.01,16,4.48193359375
cantilever_gpu_medium_rho1e-02,cantilever_gpu_medium,0.01,3,40,4.478580556064034,0.7107772971451446,False,0.0,1.0,0.2,1.5,1.5,0.2,0.01,16,4.48193359375
cantilever_gpu_medium_rho1e-02,cantilever_gpu_medium,0.01,4,40,3.828577646508789,0.6460168369918847,False,0.0,1.0,0.20000000000000007,1.5,1.5,0.2,0.01,17,4.48193359375
cantilever_gpu_medium_rho1e-02,cantilever_gpu_medium,0.01,5,40,3.5818842882142548,0.6008880624011226,False,0.0,1.0,0.20000000000000007,1.5,1.5,0.2,0.01,23,4.48193359375
cantilever_gpu_medium_rho1e-02,cantilever_gpu_medium,0.01,6,40,3.5256634336954757,0.5820575075072961,False,0.0,1.0,0.18961369649428755,1.5,1.5,0.2,0.01,27,4.48193359375
cantilever_gpu_medium_rho1e-02,cantilever_gpu_medium,0.01,7,40,3.4861307868308575,0.5650013117511945,False,0.0,1.0,0.1493779835951453,1.5,1.5,0.2,0.01,22,4.48193359375
